"N_NOV09" "N_NOV17" "N_NOV25" "N_NOV26" "N_NOV11" "N_NOV19" "N_NOV27" "N_NOV12" "N_NOV20" "N_NOV28" "N_NOV13" "N_NOV21" "N_NOV29" "N_NOV22" "N_NOV30" "N_NOV15" "N_NOV23" "N_NOV31" "N_NOV08" "N_NOV32" "C_BTF9" "C_BTF41" "C_BTF49" "C_BTF57" "C_BTF10" "C_BTF26" "C_BTF58" "C_BTF11" "C_BTF27" "C_BTF35" "C_BTF12" "C_BTF28" "C_BTF36" "C_BTF44" "C_BTF52" "C_BTF60" "C_BTF5" "C_BTF37" "C_BTF61" "C_BTF14" "C_BTF30" "C_BTF38" "C_BTF62" "C_BTF7" "C_BTF15" "C_BTF31" "C_BTF39" "C_BTF47" "C_BTF63" "C_BTF8" "C_BTF16" "C_BTF24" "C_BTF32" "C_BTF40" "C_BTF56" "C_BTF64" "C_NOV73" "C_NOV81" "C_NOV89" "C_NOV65" "C_NOV74" "C_NOV90" "C_NOV58" "C_NOV66" "C_NOV83" "C_NOV91" "C_NOV59" "C_NOV84" "C_NOV92" "C_NOV60" "C_NOV68" "C_NOV85" "C_NOV93" "C_NOV53" "C_NOV61" "C_NOV69" "C_NOV78" "C_NOV86" "C_NOV94" "C_NOV54" "C_NOV62" "C_NOV70" "C_NOV79" "C_NOV87" "C_NOV71" "C_NOV80" "C_NOV72" "S_BTF17" "S_BTF18" "S_BTF20" "S_BTF22" "S_BTF23" "S_NOV33" "S_NOV41" "S_NOV49" "S_NOV02" "S_NOV34" "S_NOV42" "S_NOV50" "S_NOV35" "S_NOV43" "S_NOV51" "S_NOV36" "S_NOV05" "S_NOV45" "S_NOV39" "S_NOV47"
"C_BTF40" 0.677334010667683 0.668003023914311 0.662882144728484 0.678454878247019 0.671894023004157 0.669047309068867 0.682941744244583 0.66869777006838 0.675427355263731 0.660844138844713 0.657858885264481 0.672411191872865 0.671755034409736 0.673176020016072 0.670673805469539 0.675721550802395 0.679124554401471 0.670336755870545 0.678158769970914 0.676414873988094 0.673535550465636 0.665760943610141 0.666155328825548 0.669450852440533 0.676165599066577 0.679073347284625 0.67215217402089 0.670322483480983 0.670501525580471 0.661111736073286 0.672274410361595 0.667715899527322 0.674218481368327 0.658249084137299 0.664926851720758 0.674014068491416 0.657869852832253 0.677117652235911 0.6735145031924 0.678302940659953 0.68103307353493 0.67213040781971 0.67478069686271 0.670092985196488 0.672036451372565 0.679444255637945 0.676333186629617 0.668549325877448 0.661696022194759 0.661929277707086 0.666046415330645 0.679346660416718 0.677489125732629 0 0.677047677576817 0.669032961471126 0.673046397354189 0.67006672272022 0.671425183959818 0.682921608528296 0.684580702947597 0.678781114684913 0.675588487294553 0.672305966992591 0.671846269966813 0.657764322854986 0.68354395612561 0.6663165069898 0.676054993884737 0.673562998045706 0.657154901818577 0.675938599242778 0.683604310346056 0.66966386545847 0.684187801453959 0.67559632322435 0.672612242367958 0.669975490528747 0.667316986297932 0.664997566865911 0.675207875167341 0.672084301050687 0.653124781449463 0.677981226363729 0.670270373946209 0.673221379571708 0.677047751166438 0.679908230236584 0.673008745021186 0.677292006171203 0.6834270230606 0.675171811629575 0.674357812366694 0.678636258323684 0.676820736320534 0.667658743507881 0.675587435879491 0.680830776464215 0.676610223074312 0.683782447994694 0.673921229087602 0.685057002989629 0.680667876181579 0.672685563792151 0.683550568217411 0.683416425797422 0.670028961509352
"C_BTF56" 0.663963033621459 0.668296304445761 0.675620805852517 0.659963316694201 0.667296856924279 0.663536394889055 0.674125739948386 0.674805187141022 0.661762861853798 0.659314677263734 0.667523807428834 0.670436606735744 0.67030012802826 0.662632181636852 0.660647382923302 0.670894622688531 0.661434584430186 0.66230170981347 0.66576655173523 0.656953849775368 0.660775721174772 0.664611207696006 0.655710307756903 0.669124374486728 0.664224844985634 0.667588644089276 0.659174271476004 0.661308090827535 0.641483971237483 0.664092299491294 0.658270156513408 0.665544389252612 0.653308230524686 0.662534591917858 0.668180619098751 0.665853274030856 0.665546467440157 0.671789719608715 0.66897668185684 0.676255675858203 0.664028663488306 0.664044651137946 0.671840368061128 0.668199945957686 0.659089151188127 0.661613148873937 0.678626338912047 0.644893175419688 0.672472678753602 0.65673519804554 0.671355173568765 0.659886760996241 0.661720402601539 0.677047677576817 0 0.66839089227194 0.661953882648237 0.661793935571865 0.664938198743843 0.670513170704284 0.671241076484128 0.653986570577728 0.670094986438749 0.665422750805481 0.668700689779185 0.663770034982493 0.665886858828758 0.666489252870175 0.668507327547332 0.658160535369713 0.668247468730862 0.664747472067476 0.668497543211765 0.662506809702716 0.667747372922405 0.653010816987691 0.662872682042869 0.658045874919152 0.664584819901093 0.669311636810009 0.666735391646661 0.656008171894878 0.658207470109061 0.658171111070211 0.658139596175382 0.683651509151346 0.668793857154578 0.668902015651064 0.66189901132766 0.662477661496883 0.690845875327026 0.671684382083367 0.670912557898754 0.668079636959103 0.658348463078823 0.66365609282476 0.668810101941849 0.668552088437136 0.670628065371547 0.684926212763295 0.663316677015693 0.679038374923327 0.664291791414531 0.677403389969958 0.66189901132766 0.667824582489762 0.662450014710623
"C_BTF64" 0.674190473735254 0.67071404618948 0.677333089543265 0.661329117483464 0.667090251074499 0.668706683489531 0.673716408551068 0.669703940774925 0.673372115235881 0.659435630138583 0.667384521184945 0.675291313105024 0.669914101626655 0.664625925643866 0.664660022755909 0.667385419954753 0.668951809137654 0.669523296977377 0.67151820135861 0.661092062267725 0.657945975605156 0.668677416516043 0.65917382503133 0.688191430837771 0.667732037041168 0.674509768185176 0.676027791337482 0.675778024800965 0.631794313314443 0.670339597532116 0.661690886436882 0.676932572541958 0.671127032634067 0.663103995300429 0.670698600466508 0.666214181864144 0.671267881941208 0.679209954534032 0.673150457601299 0.690288876822362 0.672669050155122 0.671043516619902 0.666254085252841 0.662423842188733 0.664006988520975 0.66930097930974 0.670537179693789 0.662316002326947 0.677723019996677 0.662564815511097 0.677255775991476 0.671475354386876 0.639297822250541 0.669032961471126 0.66839089227194 0 0.674936521346743 0.636570103770436 0.673895255840502 0.664226571333468 0.681101715285135 0.664919327840998 0.667838364704399 0.669110777597698 0.675586701544922 0.676634819190979 0.681571347097528 0.673270714366574 0.677097405243168 0.652607290543119 0.673834495772715 0.671263386797749 0.676941047431672 0.665811864816589 0.675947000752342 0.667408180046151 0.6791294497618 0.664977688003568 0.672267716152202 0.650322546259674 0.686260090399086 0.669772260067666 0.658578551665266 0.681339583760243 0.666805947283807 0.687644357619514 0.674523716096293 0.664953487329606 0.677166090955152 0.667177789469285 0.691142268795494 0.675463126863807 0.676242499520064 0.680291618978077 0.676739583617316 0.663832245977727 0.669023071966919 0.675455723284033 0.673503918886642 0.690159272706081 0.662724851858603 0.683017587366943 0.677673380971549 0.685046096624492 0.671352393993597 0.67214200858057 0.670283073375989
"C_NOV73" 0.665098989608606 0.668212861244511 0.668459269558617 0.669995365701391 0.668689399792156 0.660978973858848 0.671071566777319 0.673073866793751 0.667613355670142 0.661037182354075 0.658078733565516 0.677214693834407 0.662205074317365 0.661180743222546 0.659664392972759 0.669560630712934 0.669096707643423 0.666741292782884 0.66775004907994 0.665247375649578 0.655807801001792 0.661261539233389 0.664362052134749 0.679175744880834 0.671161131669148 0.661037623818244 0.670253274613576 0.657005072709912 0.663582468067195 0.669440015641017 0.661493075820291 0.669987147329559 0.662199519406349 0.661330198145751 0.669181794896051 0.665949718820816 0.672940055623526 0.672956059288828 0.660112711792866 0.686606562325595 0.666110458760276 0.666387668258689 0.67761670005232 0.662091119114525 0.668495659586842 0.665392396269252 0.672595198904612 0.658901137853103 0.67275873276941 0.666953427231999 0.669755486293848 0.669477222681913 0.667521378903752 0.673046397354189 0.661953882648237 0.674936521346743 0 0.660275934913952 0.670354319846271 0.674570786010985 0.672678127494977 0.668914201404269 0.667612769416347 0.669608505517062 0.670107564488826 0.667909460478214 0.67647107258524 0.669177984313971 0.658559137474822 0.660119712284697 0.668398026426002 0.676190227171565 0.66330626780087 0.662778155058893 0.665932654149388 0.667302495773199 0.65969147142097 0.664497295453914 0.669690426030769 0.679564345905873 0.671656255716654 0.667743136777136 0.666373963148294 0.66789683308428 0.664345260802439 0.67784533506079 0.664189828101352 0.670994806862918 0.671030796802606 0.671293011863795 0.693420265076518 0.6829281804771 0.667171143974322 0.673619765762704 0.677445846067832 0.662210615430285 0.671197144201099 0.66933747318157 0.673470176023899 0.685468504553564 0.665841072954683 0.682563842884581 0.66825883866647 0.685000728216129 0.663573922783238 0.670545383105917 0.66349923118614
"C_NOV81" 0.666557979563242 0.666186186123769 0.667541118902683 0.660843133656905 0.664797948763617 0.663937469549335 0.663376673266892 0.670728518923237 0.659353283756511 0.663577758290446 0.664000241079398 0.674232210710696 0.66719279893355 0.669493389182891 0.659441633376412 0.661126587299805 0.673510749369768 0.663463755204358 0.668312759707462 0.665411706963194 0.665362504113563 0.666660925454668 0.660441238560621 0.679908653480681 0.657698796218925 0.669926558136908 0.66839149185552 0.66415955289083 0.620637809523895 0.668411114236236 0.675858117775377 0.676931445268829 0.663617200484495 0.662915953784121 0.666232437976361 0.667534990370887 0.672453383367712 0.670992304311404 0.669225593428595 0.684356539964718 0.677889082137894 0.67053263935955 0.668287393417686 0.661269211086231 0.642853587309259 0.666094430319209 0.675291432285734 0.667221685895223 0.672328148797003 0.665842603722935 0.665396333767028 0.671471379232085 0.628446264799876 0.67006672272022 0.661793935571865 0.636570103770436 0.660275934913952 0 0.671223636371136 0.672500427771813 0.670523086941093 0.665408134707459 0.667284427416978 0.669327200722461 0.678600947277055 0.669307935116883 0.678147918623144 0.675183883918653 0.671451580592828 0.667026874069481 0.666192851323414 0.662638363158262 0.673782989161582 0.666741154242515 0.672862158413568 0.667546166990551 0.672168227241303 0.664405482708638 0.664765584896693 0.678551869535047 0.66672959563859 0.666283638223773 0.661116616208193 0.669841165666532 0.667884229727407 0.679792308461352 0.674713439917842 0.671687002404382 0.665268680746672 0.678731518814473 0.685639815400065 0.67687411256283 0.678203657001751 0.673658323369957 0.679051345430951 0.659744384277259 0.68061168650031 0.662671199345352 0.66612822376689 0.693325716709361 0.667140762125433 0.679194688953481 0.67401476984137 0.680221992761358 0.672461424567932 0.676088536784168 0.665172300858291
"C_NOV89" 0.660905305643936 0.668003600777192 0.659959854183562 0.655516187446506 0.664538266236488 0.666901383260816 0.662977040791068 0.663948638185123 0.661431329926622 0.658014134287047 0.657110950642239 0.670388304421523 0.663987517110628 0.668285326507375 0.656563760136133 0.666609465136992 0.66392249888259 0.656877830357461 0.674635167769858 0.663295944041638 0.668442825636315 0.670504337589555 0.659991776178947 0.66010955344627 0.665842603722935 0.658310167640955 0.656957690109041 0.665985977048007 0.66507211110207 0.66244104727758 0.658610671392594 0.664432925840414 0.665162642064116 0.665402668195517 0.66377361935586 0.667529932372346 0.654287430863533 0.675000938940946 0.670021633680462 0.672491812906483 0.661677741110939 0.672692450188182 0.674425829158586 0.666443353639964 0.663832274888185 0.670159781450725 0.664739363971472 0.656645894380184 0.670088128902603 0.653003078923612 0.646886848198352 0.672703590359029 0.673170329609203 0.671425183959818 0.664938198743843 0.673895255840502 0.670354319846271 0.671223636371136 0 0.662656113422929 0.67423233312096 0.669240667797073 0.667050237831525 0.668432992167653 0.668414427138768 0.663794609732513 0.676148093362151 0.650883795456379 0.666243200900341 0.653288385237113 0.659294628623105 0.663996941446592 0.66593894260664 0.674797917119501 0.660438470543315 0.666946864018021 0.675736913847299 0.663473907359018 0.64994875300499 0.66432792960605 0.666861262069774 0.654736011903285 0.661626082028175 0.658452517166553 0.66403925169461 0.667237198792195 0.664332820122785 0.668358658732942 0.659196921566947 0.680860258374998 0.672272948185473 0.669750202737778 0.666512137014214 0.67049531204108 0.66768480207122 0.657477495478377 0.662154313623174 0.679370104787949 0.678852168586815 0.677218893381796 0.662128012113967 0.679132206418815 0.664557682173644 0.667646339005111 0.663670861110825 0.668670581674523 0.658449229386304
"C_NOV65" 0.665898068786316 0.670925393608005 0.677732924784671 0.666327873866816 0.671848054760063 0.667720830697494 0.672585410204993 0.672444546781486 0.669078179884392 0.658451401711937 0.6629315207223 0.665658647762484 0.667806459558413 0.660670113312027 0.66332495807108 0.670220601863992 0.672428565601025 0.666970691715777 0.668755898960193 0.668201843096435 0.663366387398337 0.671527555542549 0.663696142952941 0.676388603930813 0.669574757525924 0.667892800371312 0.67026668255447 0.664361699802165 0.671633137804667 0.65440568301453 0.663641891947505 0.671122399752776 0.667567362534772 0.662300896688218 0.672920808493468 0.66473908449642 0.674980729443189 0.675916226390548 0.672747706490198 0.679669659410771 0.673124065196955 0.668203374964166 0.67321863121057 0.66153528770014 0.663389509469036 0.665881013448744 0.673081188204661 0.661050749020041 0.676925682415001 0.670051015323592 0.666729673495888 0.672552439492737 0.672699868832232 0.682921608528296 0.670513170704284 0.664226571333468 0.674570786010985 0.672500427771813 0.662656113422929 0 0.683751681814196 0.658845684930101 0.666792795737966 0.672997926186552 0.672334801019479 0.675088819925456 0.671079378956603 0.673100936567567 0.669951589001829 0.668206400523823 0.65644027219161 0.669403144728515 0.670315024567768 0.67510957644216 0.680586809751601 0.661077373811985 0.669875980157247 0.67036697260777 0.664900689625648 0.689973260450848 0.62145203146817 0.667524866690712 0.669007632489876 0.667919010552113 0.665978458919821 0.673274525954614 0.667886488922758 0.667354022934063 0.670109689894681 0.667418183204147 0.696807545205675 0.687501565237387 0.677464234541507 0.675149423895013 0.659432637509108 0.667118727529377 0.680559704968999 0.677609717741315 0.66933542860776 0.690186662844516 0.67114037704679 0.678483129600663 0.659824625831505 0.683986451302026 0.667022084666319 0.678741788524591 0.672133718191777
"C_NOV74" 0.678495220268494 0.685503628752422 0.681311062492402 0.674604679748486 0.678123140275779 0.674762313623754 0.679061776724892 0.686227251309772 0.681605822530695 0.675710559190261 0.670771661991725 0.677727329329636 0.676659353214284 0.67774775808396 0.673548281607273 0.67650904281872 0.677058293495934 0.67030841179072 0.678362115933496 0.674581105218207 0.681285860401411 0.677090490668563 0.681455623481607 0.693012825767076 0.674111604551483 0.683974362434703 0.672459724791512 0.68058526967786 0.675157539808736 0.678869769135149 0.675007526773912 0.676744555410172 0.673230568012821 0.666142061300457 0.676526278536036 0.67479426404439 0.694403964237337 0.681604037975176 0.675224482906192 0.698114506970184 0.688518511977241 0.686000329459424 0.674714827273202 0.673702303069024 0.668959584136259 0.684010915232094 0.681615882548244 0.670267383178857 0.684917194268035 0.673390448331437 0.689547197484375 0.675186842129606 0.681188014948223 0.684580702947597 0.671241076484128 0.681101715285135 0.672678127494977 0.670523086941093 0.67423233312096 0.683751681814196 0 0.677225740901787 0.679854163031129 0.671862650345493 0.681359871345682 0.693504228885932 0.691095485435733 0.685515721257911 0.681018423619012 0.672864733619171 0.67864156297867 0.680254495179831 0.675366399593185 0.678137263251675 0.684734945390926 0.674882215925869 0.676359536890112 0.675216108328798 0.666321010674816 0.691350082378141 0.685464856112636 0.68181108407505 0.670174919751299 0.680783888906812 0.679432578376698 0.690603833016219 0.67877261457027 0.681544087740919 0.67196852477062 0.687549824938699 0.694765400648101 0.690053645124183 0.677690087300342 0.684343214987853 0.677478290409984 0.668833016670225 0.677545834037528 0.67908149274168 0.676578262044719 0.708325385442847 0.675980763862404 0.684192187052982 0.673325582393001 0.685434491391373 0.67855333808916 0.679510887533901 0.674789703565929
"C_NOV90" 0.664048224162582 0.675033408871578 0.675686043450581 0.666959302164534 0.674876644465156 0.674468802370519 0.673198244418878 0.664370603080232 0.671386954885497 0.675609644843431 0.669293552060672 0.684856904422944 0.667634556447508 0.669891772550464 0.663781322045306 0.666374506428532 0.672229157640341 0.666081372917181 0.673197486044773 0.665283033083469 0.665859116639368 0.67415332901511 0.668452690818452 0.673297612950796 0.674417475489239 0.673670834317098 0.674792916046276 0.66946508787257 0.662685432448047 0.672880251272851 0.67453331298438 0.677064485526015 0.676623757627831 0.668503217437387 0.670449275767069 0.66519330501752 0.687271544305278 0.676052393605252 0.677482464720775 0.69051940060111 0.68338815918666 0.679346500990636 0.674943955469549 0.66869777006838 0.651004778984441 0.672250767372772 0.67762140313552 0.666196306467118 0.67134141887664 0.674561341391819 0.679222248629613 0.675444305876176 0.670451100409811 0.678781114684913 0.653986570577728 0.664919327840998 0.668914201404269 0.665408134707459 0.669240667797073 0.658845684930101 0.677225740901787 0 0.674185947903119 0.672923692735928 0.677184963804305 0.675375387049166 0.684287259860629 0.679335106851729 0.682680581422005 0.66128188344528 0.678394780889415 0.673319372869649 0.675988181863303 0.666052245735405 0.682579913341915 0.666002188031229 0.676681338195277 0.667679225547369 0.669315660941372 0.680169302276014 0.677322727691067 0.665979310399082 0.668709896834673 0.676178537954453 0.663341539226022 0.690947390323403 0.678774207248479 0.676975691930486 0.670553702155061 0.672852251369063 0.695469102414734 0.676415846917628 0.679214423764834 0.68040071983888 0.668200893940586 0.665211123414296 0.677772719445564 0.676954577628173 0.673373255533648 0.700213260482474 0.669864784437233 0.674994539831239 0.675815413269233 0.692792492611231 0.668910185707882 0.677937379645955 0.675991208408608
"C_NOV58" 0.669369163804748 0.664069448217282 0.671856235687451 0.672752565671559 0.666069356738224 0.658407874965134 0.667606586781754 0.6695110691967 0.663534812847034 0.660270804150222 0.658736462847791 0.664681356960477 0.664246231651594 0.66543150725411 0.667653760390011 0.669899029653345 0.676823317162018 0.668479043474392 0.678531431037602 0.668306854842172 0.663743620501505 0.670382411573471 0.669643996628119 0.683173613650511 0.670712718658199 0.664205063170276 0.679705211025401 0.673276494439125 0.667963361037483 0.680076059256914 0.663407928140271 0.670461460088161 0.661636541390028 0.679108124899023 0.673703808476862 0.665553402852835 0.670817835224631 0.668585723359303 0.669267378387022 0.689940466405248 0.677185263909962 0.665439191734676 0.666147271712029 0.667096879709897 0.666015216674877 0.667819013712097 0.679481708503877 0.664072343319278 0.678131776751772 0.6655128014325 0.669544694846246 0.665665431821466 0.667859437599249 0.675588487294553 0.670094986438749 0.667838364704399 0.667612769416347 0.667284427416978 0.667050237831525 0.666792795737966 0.679854163031129 0.674185947903119 0 0.664540352780551 0.675362872048858 0.666334075907472 0.679350616682755 0.669578350799299 0.675233304224397 0.664131901587983 0.667536063148948 0.672914048616072 0.668163230328299 0.666488481934777 0.665427124224688 0.667291216476105 0.661151429039681 0.66269421972755 0.668418689896356 0.682654196016354 0.671305348758764 0.667857962003988 0.660385787999875 0.666683859210263 0.668099731377993 0.686091461677907 0.670779336857631 0.673056890136376 0.668673062994135 0.678241130748942 0.69209386595492 0.68922995132491 0.673782041885177 0.67828982928466 0.672545176468441 0.665444860724156 0.676113226029732 0.679650457041933 0.669995365701391 0.689894376747582 0.667937981655491 0.674185895053956 0.677602420501759 0.681708567190804 0.673939754481932 0.679502860870383 0.669780450580148
"C_NOV66" 0.670738300562455 0.674876644465156 0.672917900586079 0.663460011430792 0.665954673399723 0.659779894400097 0.666414388991661 0.669788575939542 0.670902566385941 0.656815290141351 0.667153249219342 0.672613387583654 0.670196707206871 0.6669936538865 0.665390814427082 0.667268266184049 0.666575009738115 0.6690105302283 0.670840914852134 0.664165418009203 0.663134244989952 0.667731018902554 0.667492260378258 0.686791504164766 0.666689586807174 0.666718296224666 0.674097780569635 0.666385869591691 0.665080101912159 0.673976826719433 0.666678129988337 0.673972664769903 0.666712623077066 0.672400837108248 0.670202778554694 0.667371343077563 0.68359859024873 0.671264221615261 0.673697200541965 0.692142104364891 0.675219061627804 0.668065515171758 0.671258449432892 0.672969039994185 0.670560197113477 0.663418330787012 0.679565283500648 0.676318353072607 0.674704745080155 0.660396356756775 0.675284240241082 0.673678684169703 0.675146355799386 0.672305966992591 0.665422750805481 0.669110777597698 0.669608505517062 0.669327200722461 0.668432992167653 0.672997926186552 0.671862650345493 0.672923692735928 0.664540352780551 0 0.658475504764878 0.666271115719712 0.673540289173809 0.66726225257844 0.672732715057815 0.66635121782986 0.669896311395384 0.669599571653564 0.673340550210235 0.666264329626799 0.674807018111019 0.670261476575491 0.670769058228377 0.671235433576946 0.672854027328505 0.686097319088716 0.673902710837343 0.666030493190329 0.66660928790072 0.677776838862888 0.671535664479692 0.683143444195196 0.668448320276364 0.675881987745253 0.67028378511851 0.673372001033047 0.696701254206633 0.686331155435496 0.675682742500531 0.675960541344275 0.673475475383274 0.663484578373035 0.670063585130796 0.673100104571136 0.667796722790208 0.696682152508484 0.673490244109661 0.677245262528773 0.678808968357242 0.682911430607042 0.671804993935046 0.683483181121708 0.673563962650094
"C_NOV83" 0.670369256077536 0.668010782881558 0.675223550155257 0.670699774640088 0.666173387526491 0.665134750480958 0.67536199349373 0.673394725864003 0.670219775676277 0.66710255400196 0.668614310160389 0.675319204942064 0.665261012370684 0.664731874143196 0.662708240805879 0.66537110960011 0.665532615998934 0.667297247084809 0.675594212320348 0.665076102119495 0.660310659409644 0.667890272937042 0.655838239525311 0.687958686634707 0.672066019648947 0.668841170160534 0.670071955558144 0.668700689779185 0.672871589867151 0.677727329329636 0.670753812868017 0.668221949874556 0.669003684522208 0.658868721789279 0.660597156226824 0.674936113687139 0.6741028017536 0.679021264886692 0.672067830576371 0.695170899249585 0.677079303790829 0.672257224336255 0.670604154625529 0.669673934210758 0.66801190151026 0.66913733603607 0.679024032619353 0.676528823711195 0.676210597553739 0.656743390669536 0.6722836942731 0.677999245764377 0.681132619995967 0.671846269966813 0.668700689779185 0.675586701544922 0.670107564488826 0.678600947277055 0.668414427138768 0.672334801019479 0.681359871345682 0.677184963804305 0.675362872048858 0.658475504764878 0 0.664579206344974 0.672392956854202 0.67438510765494 0.676410829877192 0.657176286001401 0.669210791503531 0.674903330481118 0.679292211420632 0.665402668195517 0.672572035732785 0.670036374097492 0.671317659962819 0.665572440830959 0.669589073943354 0.684166388814251 0.664743903071891 0.663378800895517 0.669583658265456 0.666884032484804 0.669342813497088 0.687368526975398 0.670648677496799 0.678170141980718 0.671299624871091 0.672181810580114 0.700636515148455 0.684312019181594 0.678992583048631 0.67536199349373 0.668795171661793 0.668581664873434 0.670897229673446 0.66901551045466 0.678875070043688 0.693800545249318 0.656487071255234 0.677011689401451 0.677085696359388 0.682501384566556 0.669475599574754 0.677992279627824 0.673017156488116
"C_NOV91" 0.670079292447217 0.675287898384435 0.68150407654981 0.671048802202692 0.672137089819231 0.665220309262669 0.678458952537565 0.681340196374355 0.664505368801721 0.665673179767216 0.662960543837796 0.67734545732736 0.664657263853383 0.676857100809115 0.665351724006171 0.669176433728062 0.671713161498603 0.661044187355222 0.669434876328622 0.666781362008017 0.671685100137255 0.678642972466065 0.664818494204183 0.695318804443988 0.672544061482333 0.665966790099434 0.67542271690664 0.667244603056297 0.673271020164421 0.67413022450794 0.670594986607991 0.671020039895587 0.668580946577801 0.662405040237362 0.659000004064042 0.665313539608706 0.675645173453775 0.682853274747232 0.670499152943974 0.695139991150728 0.682099787112861 0.663133808125032 0.681275205801788 0.667457065322222 0.675339480478602 0.66900079662335 0.684208962056434 0.677887898367367 0.679045330235693 0.676338406782889 0.675694882238397 0.670938562821259 0.677763042459965 0.657764322854986 0.663770034982493 0.676634819190979 0.667909460478214 0.669307935116883 0.663794609732513 0.675088819925456 0.693504228885932 0.675375387049166 0.666334075907472 0.666271115719712 0.664579206344974 0 0.658508769068676 0.636364528512011 0.666792639738184 0.669142704736087 0.667586368857811 0.670297887538013 0.663839311455774 0.670581602704334 0.671805455145851 0.669346497539551 0.674450396081674 0.668005252718561 0.665004361675803 0.690597702618112 0.679549235735684 0.667267522578951 0.661746550222988 0.680248355676143 0.670210176473884 0.683835745111858 0.669994445824505 0.677885116019372 0.671625063318606 0.682094148819031 0.693083266558446 0.68103307353493 0.678396206035482 0.674181321132661 0.672118907708242 0.671293915092124 0.674213765259045 0.668210951030663 0.666867453468627 0.700630300810111 0.671322025472972 0.682288239221013 0.681204928061594 0.681336406520144 0.668390276807029 0.67032474376715 0.673569170896445
"C_NOV59" 0.670591937974472 0.683341644704192 0.690851545065891 0.66912191559613 0.675842364923649 0.672497581487281 0.68021520953117 0.67976665383651 0.677223819345749 0.670568501773134 0.673485505335787 0.677608145457028 0.673712111228553 0.67213890242101 0.670948802047509 0.682992331017761 0.67455217199063 0.673734961109887 0.683378719833326 0.67746329033577 0.670599837467796 0.669575002240079 0.665264342085276 0.690892213811909 0.672062784755194 0.673939754481932 0.673596135928383 0.673907616476591 0.665373021122277 0.67230104500343 0.66860822651358 0.677513313188697 0.675834784202985 0.678313451608985 0.654030580535103 0.677181054901519 0.674278549238823 0.679183570605654 0.682587406789198 0.690774742992202 0.677056134518552 0.672145433370515 0.677918120903205 0.671179628463135 0.679240896396778 0.681592661260801 0.672318662466638 0.671056613894699 0.660616807102522 0.671538671505836 0.679229825432784 0.682419041502662 0.676402870619127 0.68354395612561 0.665886858828758 0.681571347097528 0.67647107258524 0.678147918623144 0.676148093362151 0.671079378956603 0.691095485435733 0.684287259860629 0.679350616682755 0.673540289173809 0.672392956854202 0.658508769068676 0 0.67049722866336 0.681125332124473 0.672009937501112 0.669864784437233 0.675084983174109 0.682988806350158 0.666551674571518 0.685161833607846 0.668356310871898 0.670309117705839 0.656543007019389 0.685994340570035 0.691937477325425 0.679689807130074 0.660683340647996 0.667567362534772 0.682152646237845 0.674223079911205 0.695923524249165 0.676638474549824 0.687127202015667 0.687113233124443 0.68400119556616 0.701021073832415 0.691021734482783 0.679876695545427 0.687509778634474 0.672069448646355 0.677739722383489 0.682185607179726 0.683814409105187 0.68665317938716 0.710048766573888 0.676043448102302 0.68709212869454 0.687056233685178 0.693415417604212 0.680590087051791 0.685834595795967 0.686227523898759
"C_NOV84" 0.666678129988337 0.674575085807171 0.654023286670871 0.670340356553227 0.674134925392137 0.661782216667559 0.676558910046189 0.661421624275569 0.66860822651358 0.670157960934826 0.65904316019884 0.670136772067825 0.667812024805323 0.678711589796712 0.667600988087311 0.674014489937752 0.672150068277698 0.668144826970897 0.671197144201099 0.667915783210581 0.670508006215609 0.67252309336982 0.665105921795696 0.672051130893053 0.670075083982627 0.673540788647829 0.666729673495888 0.67246630477883 0.67920253186745 0.657733141526679 0.658376254386048 0.66725024255315 0.669947162918038 0.672794104483735 0.66048658763463 0.672669327316621 0.672366964112809 0.676804970280313 0.670504337589555 0.676499733543411 0.67907439398832 0.667009060398481 0.663940217112656 0.664669313829914 0.67364556150949 0.678824860150102 0.681554533657898 0.672062784755194 0.675128146138354 0.659749840608454 0.669649070036915 0.676644615347986 0.674158115049198 0.6663165069898 0.666489252870175 0.673270714366574 0.669177984313971 0.675183883918653 0.650883795456379 0.673100936567567 0.685515721257911 0.679335106851729 0.669578350799299 0.66726225257844 0.67438510765494 0.636364528512011 0.67049722866336 0 0.682223975879333 0.661356605769156 0.659247055303193 0.670182793203893 0.672318662466638 0.668941409239337 0.678139789626824 0.67433417030016 0.671233184538429 0.660489380300259 0.660293563868405 0.656580774506271 0.674473400699324 0.662912708546468 0.671960406388426 0.680077312069319 0.669981901085722 0.669021913055228 0.665473649444364 0.674357454023888 0.6684932090132 0.673000920478017 0.683257995064841 0.671971911423177 0.6773902098429 0.673160761478332 0.673327567945319 0.662572720724798 0.674723336615334 0.678171211069136 0.671576868670715 0.683405294244937 0.666701015877946 0.684484778833184 0.677187216068536 0.666959302164534 0.671844859933029 0.676105938083889 0.65900417287186
