"N_NOV09" "N_NOV17" "N_NOV25" "N_NOV26" "N_NOV11" "N_NOV19" "N_NOV27" "N_NOV12" "N_NOV20" "N_NOV28" "N_NOV13" "N_NOV21" "N_NOV29" "N_NOV22" "N_NOV30" "N_NOV15" "N_NOV23" "N_NOV31" "N_NOV08" "N_NOV32" "C_BTF57" "C_BTF26" "C_BTF58" "C_BTF27" "C_BTF35" "C_BTF12" "C_BTF28" "C_BTF36" "C_BTF52" "C_BTF60" "C_BTF37" "C_BTF61" "C_BTF14" "C_BTF30" "C_BTF62" "C_BTF7" "C_BTF15" "C_BTF31" "C_BTF39" "C_BTF47" "C_BTF63" "C_BTF8" "C_BTF16" "C_BTF32" "C_BTF40" "C_BTF56" "C_BTF64" "C_NOV73" "C_NOV81" "C_NOV89" "C_NOV65" "C_NOV74" "C_NOV90" "C_NOV58" "C_NOV66" "C_NOV83" "C_NOV91" "C_NOV59" "C_NOV84" "C_NOV92" "C_NOV60" "C_NOV68" "C_NOV85" "C_NOV93" "C_NOV53" "C_NOV61" "C_NOV69" "C_NOV78" "C_NOV86" "C_NOV94" "C_NOV54" "C_NOV62" "C_NOV70" "C_NOV79" "C_NOV87" "C_NOV71" "C_NOV80" "C_NOV72" "S_BTF17" "S_BTF18" "S_BTF20" "S_BTF22" "S_BTF23" "S_NOV33" "S_NOV41" "S_NOV49" "S_NOV02" "S_NOV34" "S_NOV42" "S_NOV50" "S_NOV35" "S_NOV43" "S_NOV51" "S_NOV36" "S_NOV05" "S_NOV45" "S_NOV39" "S_NOV47"
"C_BTF28" 0.669837118252886 0.676810538218285 0.666345436796586 0.663164903098774 0.675067591759171 0.665656147506026 0.674923074009737 0.665354977772372 0.665384885013155 0.66360961614174 0.662080444858416 0.673532328503753 0.669397545922546 0.667119847806435 0.659432720174792 0.668006908747326 0.675385204601379 0.669067404395245 0.676632341305974 0.66748715155077 0.675171165893622 0.672261106401172 0.621392852105542 0.668580946577801 0.669045835072591 0.659573193496314 0 0.67640886860608 0.675264693810837 0.668252355367282 0.666029918260387 0.657193165176231 0.674444144592054 0.678060588967436 0.66380989874505 0.666987763920408 0.662031803761293 0.671284445234562 0.673530831999897 0.668060126673595 0.679924875695067 0.665903440149981 0.617141752574455 0.639631502753212 0.668060990200795 0.665887341433217 0.677309510037608 0.670355956080991 0.677303130373167 0.664797948763617 0.671491503259163 0.677094432846858 0.677436780274349 0.670830656955397 0.674343718498251 0.6685894834602 0.67138908710616 0.677886573082415 0.667617191225998 0.669023801757265 0.661623155018519 0.663115858480629 0.673954165330895 0.666764199236612 0.658568533204083 0.673587602737319 0.671150977323842 0.66496557312725 0.670858825768416 0.664258526453508 0.668716960703737 0.683163644044302 0.668720761619559 0.667050950632786 0.667908692243338 0.667062309470476 0.668157690264638 0.669191830630066 0.668824919952787 0.665466256175096 0.677920949957344 0.674921268041673 0.684473870698651 0.668281830936726 0.683052828790679 0.674594287455663 0.66380771457369 0.678282694887976 0.676389242094831 0.671751890885123 0.680379142207001 0.670010180045152 0.685490932312195 0.679868593705323 0.672743951689499 0.668877725134791 0.677321421757248 0.65976148187326
"C_BTF36" 0.665815019706297 0.670244263734075 0.675798221398212 0.657865745002516 0.668131888842085 0.668172480617223 0.672258160592163 0.658935531931835 0.666804821608916 0.665444714321479 0.656911918787689 0.671285084599687 0.664690841643021 0.667207087651303 0.657676866024362 0.659653245252489 0.666948080583057 0.668023855702614 0.672046355233419 0.662683222766884 0.684481984689841 0.663066778810483 0.671735010956562 0.668334011498495 0.670913067201232 0.662632303265154 0.67640886860608 0 0.66716610056819 0.658898333739688 0.672634986397699 0.669072436803496 0.674110383888892 0.670802405378802 0.664107093923283 0.665832120756782 0.663046961025872 0.670925828327932 0.670573401976487 0.662278982892237 0.662454826191257 0.655210611494041 0.665683114734043 0.658881719916149 0.674567871701862 0.653645688955835 0.671501806938096 0.662565022135659 0.663982527900267 0.665529097648455 0.667935574014802 0.673579591089827 0.676996835749847 0.66200185940607 0.667080616825564 0.669372510232547 0.668949640861881 0.676208018959698 0.670316585147887 0.667643165181048 0.661066121712582 0.625717780910275 0.669452409669044 0.668688962475758 0.668575934531725 0.672388839332223 0.660919731447589 0.669268991931694 0.664917607222844 0.666176459920594 0.669973446074244 0.672144107368407 0.669647683380292 0.661330198145751 0.664734295452258 0.666039415942613 0.678984350452469 0.66149977128918 0.67038822324026 0.6698753595313 0.676386185760392 0.685551823886311 0.6735145031924 0.672504790434041 0.669935419114159 0.671257485214263 0.663175245845714 0.670838388083242 0.667895080788129 0.668184485734368 0.69576202042296 0.666166651509659 0.675109195056007 0.670233809274549 0.675675040712056 0.666413448193302 0.672436098736644 0.66492852921083
"C_BTF52" 0.670207147276223 0.664962756511036 0.680051395293619 0.667378292187062 0.670579184169549 0.670892216111326 0.677225373657699 0.674162842923215 0.671482354304392 0.663790064652304 0.661742818760483 0.674695211370022 0.667846841809388 0.673884199727002 0.66899288805039 0.668772175971045 0.677223091748798 0.667664336463071 0.680930533470233 0.666109769005615 0.679793448470222 0.67132558998828 0.678231984058785 0.67873836011987 0.66659204247815 0.668211905547238 0.675264693810837 0.66716610056819 0 0.667256609405892 0.676123403782813 0.663988134551821 0.692297272678632 0.673546017426494 0.678740233388899 0.66825883866647 0.674125345685135 0.678306025619598 0.677305930156396 0.664845098986678 0.674176272132317 0.673262177419124 0.672366312099115 0.673465981126973 0.665270287956518 0.668524835118371 0.671071962739092 0.669550008305796 0.666598047792864 0.664138179932215 0.673290799343963 0.676875922612577 0.670817831708197 0.674074586605358 0.670571604490875 0.660960296311271 0.659362340863413 0.654390704772199 0.660849716842262 0.671542705478404 0.667960954982009 0.666638068478349 0.668148512332088 0.669402883370185 0.653652871977933 0.675792185779983 0.661382628259548 0.670864003905982 0.656914744109401 0.677622619009359 0.679397292142677 0.680070995791887 0.670071955558144 0.664276678507306 0.678217803162288 0.676778729120863 0.679676851819368 0.669611991172543 0.673039408812091 0.67457565385606 0.674673470733516 0.695661181159655 0.681551265785749 0.673067361103031 0.683687020859379 0.671312603088334 0.668428612911022 0.664491247343956 0.671711277777051 0.673619326196956 0.691951328134196 0.665290676207624 0.684139553685134 0.682505479491841 0.684272465994953 0.670155804176805 0.6760141830915 0.667760525902235
"C_BTF60" 0.659146576844003 0.671801824032001 0.678321269013139 0.662365732478012 0.663050649027134 0.661463857865045 0.673563962650094 0.679918212677642 0.661105533692326 0.663782108337661 0.663283497669885 0.678072826580279 0.662816014343742 0.672860908471693 0.659255466971167 0.664069448217282 0.664917040464334 0.654119526608054 0.662237895449547 0.671495408919802 0.684455699406425 0.659938956903856 0.674260205385306 0.661118656011145 0.668284833807309 0.660937031596651 0.668252355367282 0.658898333739688 0.667256609405892 0 0.671196519095722 0.667436974443035 0.681324852948819 0.672528174853921 0.663995722780811 0.662325465599337 0.672729770159791 0.668099731377993 0.662739322993574 0.663767201750317 0.681713640341258 0.661597235070604 0.671596943934516 0.676407197271614 0.674362558286941 0.66619659767433 0.666585383554383 0.6663165069898 0.667901616783463 0.66789683308428 0.665104953989272 0.67514327753119 0.665559298610559 0.665920048468224 0.667738888936667 0.675307467835559 0.665679674899326 0.677554157439413 0.673039408812091 0.666299584710738 0.660747846672542 0.667507540307885 0.670894724793664 0.66544850587464 0.657184794871779 0.67153266116321 0.665346612913759 0.674413521116193 0.662035602698606 0.676754626684902 0.679929637537736 0.677789074983779 0.667216721765743 0.66685032139926 0.666070466178221 0.662919912144261 0.686091461677907 0.664378849980028 0.683214030417793 0.668546994642255 0.66535521261758 0.691320772848723 0.677595094998774 0.668242326952435 0.662552413337924 0.671715619445655 0.66325858367627 0.66907668896631 0.666098829378041 0.673432708948183 0.688320956306578 0.668784327812285 0.681875412195704 0.673215113199544 0.68100375722534 0.664804176608057 0.678228930374926 0.668064796772906
"C_BTF37" 0.673745543457847 0.674294394132588 0.680084482155242 0.670500983623884 0.674464814909981 0.666385905792279 0.672193085423262 0.679342446056889 0.669056380480219 0.662644747397247 0.66956111634996 0.669090239163596 0.671635751889661 0.668273143966342 0.664251582085257 0.668865708737379 0.676420865329703 0.668594922207839 0.674823832853587 0.664528134425633 0.682539230605272 0.677452290452557 0.67189358749563 0.667239720946561 0.679250931832183 0.670017752618713 0.666029918260387 0.672634986397699 0.676123403782813 0.671196519095722 0 0.67469698151085 0.696631294017436 0.68146229491143 0.667815592474685 0.673963342595426 0.672480628406366 0.67953696191143 0.669361287540001 0.671283236351864 0.674199862463242 0.66876773291152 0.669656806390857 0.666602345105491 0.677426746111555 0.672095458088543 0.679546661447652 0.673286437147564 0.671320865495809 0.675331624937099 0.676247801699376 0.681915267246015 0.676383966002502 0.668914024740914 0.671593745780507 0.679354316713061 0.683188182661795 0.67951721636733 0.677136888525786 0.676549935254392 0.666625758445683 0.671685558088652 0.677201483502137 0.653649794000362 0.664032224810738 0.675785684223069 0.672851910706715 0.680029650641201 0.656265227038423 0.671682144124567 0.683205147683464 0.679139743220566 0.670927453572587 0.667169471629381 0.675044857878743 0.673575314054563 0.679409780391938 0.674100555127602 0.675380722762187 0.676041877499676 0.677578029002639 0.690720788696499 0.684287591798102 0.66747824035398 0.673386399364533 0.674838231082574 0.66541569737937 0.674866028340715 0.677447288215948 0.672986641050352 0.703574831741194 0.66935900884892 0.676392403528771 0.680397595333628 0.685050762716599 0.67178735148411 0.684948187173205 0.675187549286537
"C_BTF61" 0.667840072692782 0.666540139351443 0.682954749475721 0.65978858279758 0.663606295101267 0.669275984512751 0.666390442637131 0.671933856991461 0.666862594258365 0.669261460154096 0.665038241057584 0.670334484272935 0.667224789974434 0.666822121178904 0.657318823461831 0.671373329116276 0.676905555591405 0.664635126980034 0.676850084201993 0.663420841087601 0.686744148492811 0.666977539458879 0.667305261215027 0.669128015319158 0.676081024915796 0.663795252302045 0.657193165176231 0.669072436803496 0.663988134551821 0.667436974443035 0.67469698151085 0 0.69544298083834 0.678161766573811 0.674190401270524 0.664186692444646 0.66850135784939 0.670294998836779 0.674694227593239 0.666361261996676 0.67432293223338 0.66423869375163 0.670120356431447 0.636344787009021 0.673863914997525 0.669322662545332 0.673526361836991 0.66047746535671 0.669594388989234 0.670391122442911 0.673119159458795 0.675574854537264 0.677856402911091 0.669637267121796 0.674069434675231 0.672438780145433 0.670869262212727 0.682964761475911 0.670874398652617 0.668286841931914 0.65746538879792 0.666425476557904 0.672886929277842 0.669299110443011 0.670838437871141 0.669576723158977 0.673072694186972 0.665928999313043 0.650074189982338 0.662307448508271 0.683603820477343 0.66622892651038 0.666074081627973 0.658165112752113 0.670627534552552 0.664053600849647 0.68541826315616 0.674125345685135 0.672021505032247 0.67104703220862 0.672733528678979 0.68401223572031 0.674661485155097 0.675595048881498 0.673156021245047 0.676162819418408 0.664731891995337 0.665324663678682 0.665630665004713 0.666856740496931 0.690740127867647 0.666793187433026 0.679075991917084 0.677839895888364 0.678903877297151 0.665259976409865 0.680423234866882 0.669715423672772
"C_BTF14" 0.690609386134334 0.688926699447037 0.662596859496244 0.68848753657086 0.688023016849512 0.685937479256276 0.68953120128485 0.679452888913798 0.686512114009334 0.687782445790404 0.672733227825967 0.693232306402889 0.68716311580419 0.686448998070748 0.67806823868461 0.687084242575148 0.690433207941977 0.685368344377196 0.687043273616319 0.683967658690335 0.671299842291706 0.681346734695465 0.669618470950663 0.680431856498116 0.672068432269833 0.675312818830209 0.674444144592054 0.674110383888892 0.692297272678632 0.681324852948819 0.696631294017436 0.69544298083834 0 0.690551146936061 0.690141241692084 0.689244194373901 0.683570611618436 0.684431961326703 0.702417391511382 0.683392211331851 0.687995335975614 0.674519557821977 0.675359900283108 0.695109660140233 0.678658128902685 0.676608781273888 0.690677771995083 0.686989659893317 0.684737346304246 0.672866095285762 0.68004854295182 0.698480324801251 0.690904305536575 0.690325585311267 0.692528263599544 0.695558262043036 0.695527525670671 0.691160300682443 0.676876692398905 0.690243537127708 0.68488712028269 0.674828259808823 0.689445029107133 0.690250945313699 0.690458406876625 0.6990530516358 0.684139279508795 0.68933285194613 0.685079342153885 0.671057493490134 0.67010706477463 0.69621800378295 0.691485204166377 0.682189466273872 0.690656708476223 0.686861276715667 0.672467114462402 0.691796495738937 0.69637435226588 0.671342890743666 0.698259521466228 0.674407436317441 0.676034807385423 0.684659562757924 0.694744299893468 0.693462286508299 0.685997328343758 0.68890525446829 0.69688061981342 0.68317434367508 0.666300150505709 0.696856336143413 0.701045612160014 0.690947905783413 0.664299305349687 0.689340390354044 0.692148190302292 0.66546239838839
"C_BTF30" 0.671492427063299 0.678933678087724 0.682915046469091 0.667120410029713 0.666878998259387 0.663773366674156 0.674659039841544 0.677396147352301 0.66309007514286 0.667872057465391 0.667176173478406 0.674134974497943 0.668666376072564 0.670843494318981 0.660336359374569 0.675353930216008 0.665967223448596 0.663563879926368 0.673358967734457 0.667659358313136 0.687085726313075 0.672763370300203 0.674724129122367 0.673572472701944 0.675499794544014 0.658776842416744 0.678060588967436 0.670802405378802 0.673546017426494 0.672528174853921 0.68146229491143 0.678161766573811 0.690551146936061 0 0.675746129579432 0.672112385849523 0.672986684345272 0.675285060740265 0.676472612317986 0.671808167754091 0.681460389518985 0.673145600891813 0.673981834683817 0.676430498757997 0.681385143869247 0.66437097573554 0.673043743987356 0.666477284951093 0.678261344155044 0.662041350283106 0.673494447818117 0.68887459928981 0.683764111991434 0.677558317382086 0.675590827140693 0.677451734679163 0.68247510857306 0.677429142540523 0.67944799934991 0.686044484522485 0.650986662680019 0.669026272911725 0.674325037530844 0.676036088821026 0.66731577594688 0.684317176917469 0.676986264086019 0.679783460565879 0.669406525690206 0.662379525180665 0.687288337732405 0.685873273451473 0.673708141876411 0.669759307357992 0.673439196984556 0.678660275852336 0.680946058305503 0.675382527756847 0.679147930171356 0.67989245764356 0.680037400043229 0.700826496639376 0.688526662894939 0.675873191360037 0.680542141117952 0.675614082879057 0.667170831829875 0.678804992616916 0.681974400567581 0.680586360886256 0.699664375486446 0.674700526648926 0.681345330756093 0.676539192580133 0.682062530792175 0.672204956938158 0.680544247695051 0.669323084627755
"C_BTF62" 0.674341565592098 0.679647527461675 0.676269910519812 0.66425931729182 0.669772241871443 0.664473303085706 0.670227833662787 0.673134246259297 0.674048531160314 0.66255688386073 0.672504804783697 0.676398190051024 0.662707789564734 0.666754269545675 0.662417520448035 0.66382507191877 0.675716815249283 0.669028413878616 0.675148639085887 0.658617608988977 0.682990310891462 0.673561829468232 0.679195711266403 0.670974471860151 0.673296162800379 0.645122115239494 0.66380989874505 0.664107093923283 0.678740233388899 0.663995722780811 0.667815592474685 0.674190401270524 0.690141241692084 0.675746129579432 0 0.666853447273166 0.674739726312563 0.673685045563761 0.682230493424503 0.670590563634678 0.675722246554922 0.666824277291825 0.677119509527968 0.669905703077767 0.675088248778379 0.672169206494721 0.666584089065524 0.677948900016273 0.668614127277187 0.674755771576485 0.673548374813484 0.675022478602023 0.675274405406346 0.666473940329652 0.671587555328765 0.67093250277813 0.681608848837188 0.678250561768492 0.664265393379819 0.680518605674173 0.66473198286895 0.663122669598442 0.674100784459553 0.667413789312457 0.655242893948622 0.670609100139572 0.670580384079163 0.670075407342122 0.666398359817767 0.666666666666667 0.682778844018558 0.680567345040907 0.68181775776221 0.672856833515095 0.672967773629745 0.673769847332817 0.686814331916604 0.676548127229636 0.673746593413767 0.66742524393827 0.675442680505548 0.694417497954165 0.667379385688026 0.666509118119821 0.676815653225718 0.674379285214485 0.666480042919804 0.674784884357095 0.67596666748727 0.669162113055048 0.696472239891177 0.669836676065123 0.685283059396495 0.676481425202546 0.681570802140475 0.669115211908114 0.682564822447 0.671441322874184
"C_BTF7" 0.666442661008508 0.667125519131113 0.671574876847621 0.666701165187566 0.664411064366488 0.667498906216436 0.677585809399666 0.671125146910257 0.674102212652835 0.664495267707726 0.665840561434022 0.66395522722051 0.66610359865045 0.666712623077066 0.66332495807108 0.671976877096516 0.676825299134964 0.667912542944884 0.668427493133581 0.663844601674529 0.68386394570947 0.674367183089629 0.669707880375357 0.66964237280883 0.683416129507534 0.66086522181886 0.666987763920408 0.665832120756782 0.66825883866647 0.662325465599337 0.673963342595426 0.664186692444646 0.689244194373901 0.672112385849523 0.666853447273166 0 0.664431704101102 0.674209153377829 0.669874909491464 0.666298901272983 0.676714090221763 0.665713144610979 0.674264837977959 0.668267309226777 0.670439686659001 0.668544669173317 0.662793086276598 0.662455983022698 0.661632545845012 0.666809934170237 0.661899519131838 0.674050944121359 0.669065919718493 0.667464654187402 0.6733398984862 0.670042621285256 0.667824582489762 0.671549730299071 0.665035295997549 0.663601040328011 0.659305508559725 0.665239021199494 0.657867458708316 0.662436893105666 0.664881561006402 0.671479381504174 0.671451232434797 0.671465157364588 0.668402310824523 0.668775876430166 0.679128910406192 0.672408476098469 0.66922023052271 0.661424801566988 0.667583614581869 0.666419698834366 0.679634553325178 0.668186244647786 0.672036387526427 0.670293478352342 0.674362681773106 0.684807785662736 0.677370531678808 0.678855220773982 0.677632483125184 0.68139959086103 0.663538702586346 0.673995528510235 0.679358427757727 0.679580913950365 0.70204451187745 0.667984745966512 0.682185195769362 0.679986139002275 0.684139553685134 0.668656712284751 0.673846127664451 0.665166735883674
"C_BTF15" 0.675630529382444 0.671031669588235 0.675541517976014 0.674890947388453 0.670577848144615 0.665870233018699 0.674703191524293 0.678185168812256 0.670580279253217 0.664735552366101 0.66613104562705 0.670431618547959 0.674880764250054 0.663840215467701 0.657390973597179 0.675983124365601 0.679980162876742 0.666412658817841 0.673055626207071 0.658036877403108 0.660977960234329 0.672924644116646 0.647650202722742 0.644772745306127 0.673111036930723 0.666977732862923 0.662031803761293 0.663046961025872 0.674125345685135 0.672729770159791 0.672480628406366 0.66850135784939 0.683570611618436 0.672986684345272 0.674739726312563 0.664431704101102 0 0.665420171341266 0.67573093732197 0.661529407943501 0.675904901719146 0.664610866566035 0.671150024616902 0.665113208187245 0.672362196997039 0.659407804662442 0.66435512831762 0.668842443684237 0.643186149412159 0.664175997934512 0.66373340687224 0.669284108018888 0.65134216293387 0.666360881395487 0.67090805219581 0.668358147271088 0.675689500100505 0.67959354731945 0.673994751456833 0.675834085603281 0.664316812138475 0.668986393012925 0.672029798266506 0.666937679935887 0.659782439999055 0.677936357722465 0.66594614825946 0.678086980241734 0.658826426665501 0.67199819644597 0.679471653017191 0.681185614080663 0.664237180534085 0.656764781220496 0.668501150017822 0.659505949090539 0.683439704929847 0.671802238662629 0.675458003398357 0.672494709977779 0.680005380552396 0.697843458924024 0.680432680882684 0.672262133553746 0.668543031962666 0.674605603838787 0.671814083556342 0.671031669588235 0.676381842611184 0.669350367764031 0.696676578802326 0.672977935712536 0.679256228383634 0.673845319950057 0.686220084546197 0.672685833774543 0.674424106779754 0.675737378399486
"C_BTF31" 0.669440015641017 0.666109769005615 0.685167000908209 0.670393428702851 0.664497965775398 0.670645741905227 0.6673778513926 0.677776838862888 0.672617122219951 0.663913285912095 0.673856576402562 0.671327769423532 0.672185216901852 0.678636258323684 0.662157474107048 0.670802430150698 0.670492052617461 0.661867785526113 0.674789703565929 0.676009798236555 0.680563424701351 0.664589576441825 0.670273360167844 0.656809131308072 0.677947146602343 0.671730623822576 0.671284445234562 0.670925828327932 0.678306025619598 0.668099731377993 0.67953696191143 0.670294998836779 0.684431961326703 0.675285060740265 0.673685045563761 0.674209153377829 0.665420171341266 0 0.677230627982557 0.659091746548869 0.675148639085887 0.663835797544615 0.671461308682133 0.671549730299071 0.679795746887149 0.661954450495231 0.669674030814668 0.665759003677931 0.6664604917223 0.670528254210635 0.66624768804341 0.684364890992913 0.672620720357986 0.668187186306373 0.663783900910244 0.669505702337594 0.669369163804748 0.681968479146555 0.679198610961709 0.67485847380534 0.644945585679278 0.66790237980616 0.670822957954939 0.677357355340549 0.670313629246678 0.678340567200674 0.673280568230314 0.673958103778044 0.663619596729177 0.665024223504504 0.684824060584029 0.668708248506823 0.667566247796777 0.671439054956374 0.676520216721837 0.663858667535752 0.67687634236427 0.669108110470433 0.670609865685567 0.673688523851596 0.673855533937527 0.690935703244303 0.67709239124376 0.67481704713274 0.676068117039727 0.67308402163923 0.661213445644121 0.672307403781234 0.673800836998186 0.678014417619439 0.693275829517131 0.672764459037947 0.681300021097784 0.679510498926347 0.68121515789664 0.668994328406741 0.676323170883804 0.672297566287215
"C_BTF39" 0.666742948010113 0.67986397871375 0.678042027451832 0.671508530181361 0.676664952450958 0.667095083666218 0.675233526504213 0.666432526714 0.684587220868753 0.664159662032858 0.672011381609197 0.676830102482556 0.665327764975192 0.669249327772214 0.670373766350003 0.683552254381314 0.68040042145156 0.665484960996255 0.680465557968149 0.664055183793586 0.691418395473262 0.679055084120319 0.678137492714882 0.678879611261363 0.672763561489547 0.678182165085172 0.673530831999897 0.670573401976487 0.677305930156396 0.662739322993574 0.669361287540001 0.674694227593239 0.702417391511382 0.676472612317986 0.682230493424503 0.669874909491464 0.67573093732197 0.677230627982557 0 0.672278437934867 0.679321752600248 0.667088741205097 0.678082583577582 0.676773416038091 0.676666860562339 0.678960179500944 0.670894564468587 0.672950274086702 0.675646979844874 0.665089601634634 0.673436095262387 0.681952257568038 0.677978829834556 0.679840494963009 0.679924038316582 0.679382148794568 0.684569736646258 0.672673741622318 0.681913984415262 0.670461070352716 0.662819700186223 0.674625897173982 0.674323122619279 0.674532179424396 0.679829161746945 0.672404665188417 0.66934021217901 0.676144240598196 0.66776194963801 0.674908472920976 0.688593444968297 0.673748598699763 0.670343170502973 0.672621383284693 0.67716545089084 0.676105550690015 0.651306293308715 0.677330284915016 0.682700684922409 0.673340067813411 0.679805193295874 0.697756695976227 0.683814345274207 0.680349647018801 0.679286522890143 0.677529638996801 0.666813199052826 0.676463794357355 0.680468374706107 0.674171352457557 0.699619984404657 0.677349263487388 0.686070033156587 0.680528742500542 0.687537664053572 0.669472389475832 0.685507333787122 0.675176806144226
"C_BTF47" 0.667022746028829 0.659559924780961 0.675105748890546 0.667362666154465 0.659714718597194 0.663786485457202 0.674738635362612 0.674148862057521 0.667821874802268 0.65841692092201 0.660975941142673 0.670253274613576 0.655789080823014 0.659662432905129 0.660517454744035 0.666838891905704 0.667761880720747 0.658086568727078 0.670221146681497 0.658002765609787 0.677174597622114 0.663202212001012 0.672067830576371 0.658863850337694 0.669909046519648 0.662819927003467 0.668060126673595 0.662278982892237 0.664845098986678 0.663767201750317 0.671283236351864 0.666361261996676 0.683392211331851 0.671808167754091 0.670590563634678 0.666298901272983 0.661529407943501 0.659091746548869 0.672278437934867 0 0.661851813273431 0.654239849581456 0.663916707441202 0.667953048309909 0.668895443556015 0.645226080806441 0.662685417960399 0.659264519178314 0.667588644089276 0.657007334283365 0.661415039603051 0.670614462195737 0.666563331524348 0.664438652300217 0.676691262800066 0.676901464237227 0.678261441802998 0.67142685205467 0.672432990820455 0.667039816554303 0.659464555294524 0.669555320261145 0.670073029502551 0.665527684187954 0.656978226090156 0.671472275842234 0.666402519721694 0.667798124720139 0.66685032139926 0.663768729696142 0.6771322458556 0.661913436302836 0.672097546695729 0.662782052904081 0.664223360915221 0.665021298078402 0.676217819718148 0.668279324639175 0.669029642008765 0.669098843619998 0.673365966632551 0.691472714034388 0.679518664384219 0.669125779506529 0.667338371287096 0.670545383105917 0.660959243301775 0.669051229697927 0.675318112424603 0.671383456556792 0.691646467621285 0.664188289900595 0.681671322200905 0.665401883386236 0.679999268818384 0.676701729764565 0.673953045235586 0.660717695722166
"C_BTF63" 0.679509049505572 0.67349587525339 0.684622807694071 0.677631455657186 0.681138798720538 0.674412614655988 0.679318630824657 0.673732947031748 0.674185668632517 0.663900305728276 0.669854751706282 0.675359813567882 0.669941945066013 0.67452128367594 0.673565668718187 0.675440767022715 0.68297970682355 0.671327424386811 0.668440712753635 0.66592972737049 0.680074167792153 0.678647400383686 0.67443608399828 0.666748492792303 0.680568439375057 0.671829834667468 0.679924875695067 0.662454826191257 0.674176272132317 0.681713640341258 0.674199862463242 0.67432293223338 0.687995335975614 0.681460389518985 0.675722246554922 0.676714090221763 0.675904901719146 0.675148639085887 0.679321752600248 0.661851813273431 0 0.668533299654094 0.678338335323956 0.669075318804805 0.662044069569854 0.672825528456284 0.678106700174603 0.673135839712011 0.672704066158663 0.67046308207115 0.67730491251893 0.685277683351188 0.671717309958095 0.678512108681141 0.67508296933806 0.676589320964865 0.679425694545165 0.660987211845448 0.675506210368538 0.677229481239453 0.668171836032513 0.676955875706926 0.67640427495474 0.679981353110422 0.66638001510908 0.67921949554359 0.670089253639496 0.67624937961552 0.673141537453095 0.668345628370932 0.678427745845174 0.682490142094226 0.673888141773482 0.631324423449206 0.678902436461499 0.667804607735451 0.686545484483343 0.688169481866464 0.674997567615777 0.674034400140223 0.685458461505611 0.685650581983096 0.687777213008606 0.673613839956667 0.683984369762853 0.674525963590302 0.673373130254705 0.683044590370443 0.681420000191389 0.680691597573237 0.70037868544831 0.675152488984772 0.678625662472278 0.676798290063411 0.688037819450329 0.674601586887241 0.676869222931248 0.67599307587571
"C_BTF8" 0.668690652345034 0.667154153379691 0.658139304777236 0.660961745597348 0.667636957075769 0.662332826355655 0.666540374684213 0.663681337118563 0.66607444960289 0.658481429003269 0.653774864936788 0.665168595474799 0.664999408101055 0.66420353318405 0.661265102638872 0.668185304154819 0.670543366439342 0.663769767402039 0.67163425761183 0.656719575875304 0.667387777387663 0.659957508377352 0.664354540921067 0.662921545267056 0.665441064373492 0.659391823141012 0.665903440149981 0.655210611494041 0.673262177419124 0.661597235070604 0.66876773291152 0.66423869375163 0.674519557821977 0.673145600891813 0.666824277291825 0.665713144610979 0.664610866566035 0.663835797544615 0.667088741205097 0.654239849581456 0.668533299654094 0 0.661281711680161 0.655848439166261 0.662271660845745 0.657074006617223 0.662934060995983 0.667321021294896 0.666208476463628 0.653362143122261 0.670419986174971 0.673738976095743 0.674932693658533 0.665879550954824 0.660760311789504 0.657104933989335 0.676710788590474 0.671908971325268 0.6601130140155 0.672242887012882 0.660379122626618 0.659428055836831 0.670994806862918 0.665188729645005 0.65388511187099 0.655786894122281 0.658674329427446 0.665085093478661 0.651084325637987 0.652956178687753 0.652664122568161 0.673539788942171 0.666345436796586 0.662530813079697 0.673183133737684 0.667171769424206 0.663757737136174 0.665885407422418 0.665028302379239 0.659023598717787 0.669953259388081 0.672626977009193 0.667649379226687 0.666643706267608 0.668678510138304 0.667705370467032 0.664086186089627 0.65987751188647 0.672941059531609 0.671380538769424 0.67084094314175 0.656760805751713 0.676799037776022 0.671995053741005 0.660925756470062 0.663626297035095 0.670822965034368 0.651330935759325
